LastIdentificationCache	Gender	NumberOfUnits	LocalityDescription	LocalityDescription_2	CollectionDay	CollectionMonth	CollectionYear	CollectionEndDay	CollectionEndMonth	CollectionEndYear	CollectionTimeSpan	CollectingMethod	EUNIS	Altitude	Value	PlotID	startdate	enddate
Hahnia nava	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Mermessus trilobatus	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Micrargus herbigradus	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pachygnatha degeeri	male	2	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pachygnatha degeeri	male	3	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pachygnatha degeeri	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pachygnatha degeeri	male	2	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pachygnatha degeeri	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pachygnatha degeeri	female	2	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa palustris	female	5	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa palustris	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa palustris	male	3	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa palustris	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa palustris	male	4	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa palustris	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa palustris	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa prativaga	male	4	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa prativaga	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa prativaga	male	2	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa prativaga	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa prativaga	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa prativaga	female	2	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa prativaga	male	3	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	female	3	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	male	10	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	female	6	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	male	3	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	female	9	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	male	10	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	female	5	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	male	23	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	female	12	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Pardosa pullata	male	19	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Phrurolithus festivus	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Piratula latitans	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Piratula latitans	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Stemonyphantes lineatus	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Trachyzelotes pedestris	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Trochosa ruricola	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Walckenaeria atrotibialis	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Xysticus cristatus	female	2	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Xysticus cristatus	male	2	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Xysticus cristatus	male	3	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Xysticus cristatus	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Xysticus cristatus	male	5	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Xysticus cristatus	male	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Xysticus kochi	female	1	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Xysticus kochi	male	2	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Xysticus kochi	male	2	EON	EON_2020_E5.1	8	5	2020	20	5	2020	181	Bodenfalle			5		08.05.2020	20.05.2020
Agyneta rurestris	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Agyneta rurestris	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Alopecosa cuneata	female	4	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Alopecosa cuneata	female	6	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Alopecosa cuneata	female	5	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Alopecosa cuneata	female	7	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Alopecosa pulverulenta	female	6	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Alopecosa pulverulenta	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Alopecosa pulverulenta	female	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Alopecosa pulverulenta	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Argenna subnigra	male	3	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Aulonia albimana	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Bathyphantes parvulus	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Bathyphantes parvulus	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Clubiona reclusa	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Drassyllus pusillus	female	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Drassyllus pusillus	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Drassyllus pusillus	male	3	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Drassyllus pusillus	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Drassyllus pusillus	female	3	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Enoplognatha thoracica	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Enoplognatha thoracica	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Enoplognatha thoracica	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Enoplognatha thoracica	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Enoplognatha thoracica	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Hahnia nava	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Micrargus herbigradus	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pachygnatha degeeri	male	3	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pachygnatha degeeri	male	5	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pachygnatha degeeri	female	4	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pachygnatha degeeri	female	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pachygnatha degeeri	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pachygnatha degeeri	male	4	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa palustris	female	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa palustris	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa palustris	female	4	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa palustris	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa palustris	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa palustris	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa prativaga	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa prativaga	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa prativaga	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa prativaga	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa prativaga	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	female	8	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	female	8	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	male	3	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	female	13	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	male	6	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	female	13	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	male	12	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	female	15	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Pardosa pullata	male	16	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Phlegra fasciata	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Piratula latitans	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Piratula latitans	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Piratula latitans	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Piratula latitans	male	4	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Piratula latitans	male	6	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Tenuiphantes tenuis	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Tenuiphantes tenuis	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trachyzelotes pedestris	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trachyzelotes pedestris	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trachyzelotes pedestris	female	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trachyzelotes pedestris	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trachyzelotes pedestris	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trachyzelotes pedestris	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trochosa ruricola	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trochosa ruricola	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trochosa ruricola	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trochosa ruricola	male	3	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trochosa ruricola	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Trochosa ruricola	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Walckenaeria atrotibialis	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Xysticus cristatus	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Xysticus cristatus	male	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Xysticus kochi	male	2	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Zodarion italicum	female	1	EON	EON_2020_E5.1	20	5	2020	15	6	2020	181	Bodenfalle			5		20.05.2020	15.06.2020
Alopecosa cuneata	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Alopecosa cuneata	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Alopecosa cuneata	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Alopecosa cuneata	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Cnephalocotes obscurus	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Drassyllus pusillus	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Drassyllus pusillus	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Drassyllus pusillus	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Drassyllus pusillus	female	2	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Enoplognatha thoracica	female	2	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Enoplognatha thoracica	male	2	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Enoplognatha thoracica	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Erigone atra	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Mermessus trilobatus	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Micaria micans	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Micrargus herbigradus	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Micrargus subaequalis	male	2	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Micrargus subaequalis	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pachygnatha degeeri	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pachygnatha degeeri	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pachygnatha degeeri	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pachygnatha degeeri	male	2	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa palustris	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa palustris	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa palustris	female	2	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa palustris	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa prativaga	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa pullata	female	8	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa pullata	male	2	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa pullata	female	10	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa pullata	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa pullata	female	2	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa pullata	female	8	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa pullata	male	3	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa pullata	female	9	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Pardosa pullata	male	7	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Phrurolithus festivus	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Phrurolithus festivus	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Piratula latitans	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Piratula latitans	female	4	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Piratula latitans	male	2	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Piratula latitans	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Trachyzelotes pedestris	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Walckenaeria atrotibialis	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Xysticus cristatus	male	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Xysticus kochi	female	1	EON	EON_2020_E5.1	15	6	2020	16	7	2020	181	Bodenfalle			5		15.06.2020	16.07.2020
Alopecosa cuneata	female	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Alopecosa pulverulenta	female	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Drassyllus pusillus	female	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Erigone atra	male	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Pachygnatha degeeri	male	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Pachygnatha degeeri	male	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Palliduphantes insignis	female	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Pardosa palustris	female	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Pardosa pullata	male	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Pardosa pullata	female	3	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Pardosa pullata	female	8	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Pardosa pullata	female	6	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Phrurolithus festivus	female	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Piratula latitans	female	5	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Piratula latitans	female	5	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Tenuiphantes tenuis	female	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Tenuiphantes tenuis	male	1	EON	EON_2020_E5.1	16	7	2020	3	8	2020	181	Bodenfalle			5		16.07.2020	03.08.2020
Clubiona lutescens	female	1	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Micrargus herbigradus	female	1	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Pachygnatha degeeri	male	3	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Pachygnatha degeeri	male	1	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Pardosa pullata	female	1	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Pardosa pullata	female	6	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Pardosa pullata	female	2	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Pardosa pullata	female	1	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Piratula latitans	female	1	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Piratula latitans	female	3	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Tenuiphantes tenuis	female	1	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
Zelotes latreillei	male	1	EON	EON_2020_E5.1	3	8	2020	17	8	2020	181	Bodenfalle			5		03.08.2020	17.08.2020
